date,close,open,high,low,volume,amount,code,name
2025-09-01,3369.85,3400.97,3423.91,3331.76,6.11837963,75.5224581266,801017,养殖业
2025-09-02,3353.34,3362.94,3430.51,3336.12,5.88514872,80.00261679729999,801017,养殖业
2025-09-03,3287.93,3351.85,3398.18,3274.58,5.47165606,63.956226352799995,801017,养殖业
2025-09-04,3290.57,3290.99,3340.67,3234.71,5.95731342,77.1683100941,801017,养殖业
2025-09-05,3331.31,3292.09,3335.86,3240.46,4.67664797,58.4382110492,801017,养殖业
2025-09-08,3450.27,3363.47,3489.89,3360.74,10.64421335,128.1074072883,801017,养殖业
2025-09-09,3426.34,3452.93,3486.33,3393.86,7.27352828,88.22441426200001,801017,养殖业
2025-09-10,3431.14,3404.51,3457.53,3354.16,6.18436262,72.8598870853,801017,养殖业
2025-09-11,3574.69,3442.32,3639.43,3437.61,11.73524962,163.2831743959,801017,养殖业
2025-09-12,3575.63,3558.43,3631.2,3540.23,9.24975811,108.4437041832,801017,养殖业
2025-09-15,3655.77,3570.41,3690.54,3547.98,9.55789226,126.6112709617,801017,养殖业
2025-09-16,3576.23,3640.86,3667.24,3516.0,7.98956319,105.41989245549999,801017,养殖业
2025-09-17,3536.56,3572.82,3596.42,3489.86,5.95601661,82.1141237257,801017,养殖业
2025-09-18,3444.78,3534.95,3552.37,3413.84,7.11528619,86.27197563370001,801017,养殖业
2025-09-19,3437.36,3431.04,3468.18,3399.69,4.72626197,61.2314609088,801017,养殖业
2025-09-22,3402.68,3423.26,3431.92,3351.98,4.64254637,59.6339230322,801017,养殖业
2025-09-23,3387.08,3389.33,3442.19,3344.65,5.28924276,61.9569805454,801017,养殖业
2025-09-24,3414.33,3375.02,3432.14,3354.27,5.2761142,56.587516549600004,801017,养殖业
2025-09-25,3362.13,3420.21,3440.6,3333.01,5.22735464,60.3497685504,801017,养殖业
2025-09-26,3363.79,3363.13,3411.19,3341.33,4.675999,56.7874262662,801017,养殖业
2025-09-29,3366.32,3340.86,3382.6,3287.38,5.04726722,64.9334823812,801017,养殖业
2025-09-30,3357.31,3361.96,3385.66,3313.13,4.07083485,54.561674651800004,801017,养殖业
2025-10-09,3366.74,3320.17,3377.37,3258.48,5.88555768,79.0065288674,801017,养殖业
2025-10-10,3387.53,3361.04,3424.69,3331.18,5.30885513,73.2968915686,801017,养殖业
2025-10-13,3378.9,3342.05,3433.24,3328.0,5.6085408,75.0325731433,801017,养殖业
2025-10-14,3398.98,3384.13,3448.3,3363.68,5.89280288,82.14178806449999,801017,养殖业
2025-10-15,3377.46,3395.64,3421.94,3346.66,4.49223941,53.235115399799994,801017,养殖业
2025-10-16,3314.62,3367.96,3402.43,3309.62,3.96496121,51.372875971199996,801017,养殖业
2025-10-17,3283.66,3309.81,3340.86,3271.67,4.2384178,49.440119940900004,801017,养殖业
2025-10-20,3244.85,3283.11,3308.1,3229.23,3.80840612,49.6225899693,801017,养殖业
2025-10-21,3249.48,3244.52,3280.65,3225.69,4.50692055,47.92427240600001,801017,养殖业
2025-10-22,3208.98,3244.25,3277.28,3198.9,4.19880621,51.97925394399999,801017,养殖业
2025-10-23,3217.69,3210.39,3241.77,3184.21,4.10309237,43.2834906143,801017,养殖业
2025-10-24,3213.13,3225.56,3259.99,3192.63,4.53146691,53.450426545,801017,养殖业
2025-10-27,3286.56,3215.74,3310.42,3197.65,5.8095669,73.4587239608,801017,养殖业
2025-10-28,3269.13,3282.63,3307.03,3250.37,4.12717491,46.9033741051,801017,养殖业
2025-10-29,3272.01,3260.66,3296.78,3238.73,5.00314738,47.356598868,801017,养殖业
2025-10-30,3229.62,3271.63,3282.44,3217.75,4.43131205,47.9959594454,801017,养殖业
2025-10-31,3260.45,3237.5,3309.96,3233.23,4.59011238,56.630786399099996,801017,养殖业
2025-11-03,3299.8,3253.41,3331.41,3241.38,5.00047494,65.1117172372,801017,养殖业
2025-11-04,3238.98,3294.61,3306.37,3222.99,5.53119309,62.672288632299995,801017,养殖业
2025-11-05,3257.91,3225.62,3276.63,3208.51,5.12139792,51.8047815241,801017,养殖业
2025-11-06,3243.62,3246.87,3287.57,3223.2,4.92173916,55.1909873293,801017,养殖业
2025-11-07,3252.2,3248.31,3297.87,3229.1,5.84404875,56.5970417138,801017,养殖业
2025-11-10,3342.82,3268.31,3353.33,3231.8,6.62106551,81.127669763,801017,养殖业
2025-11-11,3332.93,3338.36,3373.82,3289.34,8.06279688,73.2573200226,801017,养殖业
2025-11-12,3304.75,3329.94,3355.53,3287.66,5.68978032,52.5138761634,801017,养殖业
2025-11-13,3324.6,3303.11,3336.68,3272.83,5.20380367,52.1417463737,801017,养殖业
2025-11-14,3287.83,3312.88,3354.38,3281.38,5.2191477,52.880020173599995,801017,养殖业
2025-11-17,3230.41,3278.12,3289.73,3193.78,5.23572637,62.169242640600004,801017,养殖业
2025-11-18,3214.17,3215.96,3249.73,3191.41,4.62492384,43.7025705168,801017,养殖业
2025-11-19,3205.61,3214.05,3237.23,3164.57,6.77752856,53.6455590911,801017,养殖业
2025-11-20,3186.51,3208.74,3235.65,3170.8,8.9966,64.7986334645,801017,养殖业
2025-11-21,3143.05,3176.34,3221.8,3135.52,8.28123054,70.8778284632,801017,养殖业
2025-11-24,3203.93,3185.96,3266.45,3167.37,6.6355755,69.2864165849,801017,养殖业
2025-11-25,3222.42,3198.06,3259.56,3160.6,5.94039861,62.7173235632,801017,养殖业
2025-11-26,3211.7,3219.84,3274.36,3197.31,5.40227231,55.261368058900004,801017,养殖业
2025-11-27,3213.45,3215.78,3258.46,3185.36,4.78000841,47.5289872253,801017,养殖业
2025-11-28,3265.46,3215.64,3271.02,3195.17,5.00753948,48.7777933209,801017,养殖业
2025-12-01,3219.82,3274.36,3291.62,3199.47,8.26514846,67.2814470548,801017,养殖业
2025-12-02,3180.53,3214.9,3237.0,3158.63,6.4581129,51.37443782020001,801017,养殖业
2025-12-03,3159.53,3178.87,3203.03,3145.38,7.31424237,65.10915555220001,801017,养殖业
2025-12-04,3139.63,3155.06,3178.44,3126.91,6.20646781,50.9278557234,801017,养殖业
2025-12-05,3150.26,3136.12,3167.56,3116.28,5.28644204,45.3617041513,801017,养殖业
2025-12-08,3141.25,3150.63,3168.93,3113.85,5.8133669,53.752452813199994,801017,养殖业
2025-12-09,3100.11,3142.83,3177.96,3088.12,6.04342867,54.504420448999994,801017,养殖业
2025-12-10,3124.02,3095.14,3141.91,3073.69,6.06990274,52.53364951100001,801017,养殖业
2025-12-11,3115.98,3127.15,3162.24,3070.37,14.73737381,101.54630644129999,801017,养殖业
2025-12-12,3175.04,3117.92,3198.91,3098.61,15.70813073,105.5617138132,801017,养殖业
2025-12-15,3206.2,3173.53,3260.08,3153.83,12.33976926,90.0370943076,801017,养殖业
2025-12-16,3194.51,3211.96,3248.13,3164.67,9.89110243,73.2526066277,801017,养殖业
2025-12-17,3200.85,3240.03,3252.98,3136.29,9.91808667,78.5661448044,801017,养殖业
2025-12-18,3178.41,3172.83,3227.41,3152.09,7.17580709,56.947605455,801017,养殖业
2025-12-19,3197.35,3170.42,3237.35,3152.74,8.43779423,71.6570417854,801017,养殖业
2025-12-22,3216.47,3204.69,3233.32,3166.06,6.95571797,68.5869905637,801017,养殖业
2025-12-23,3183.26,3214.76,3238.16,3173.98,7.54935345,67.2473351013,801017,养殖业
2025-12-24,3134.54,3172.3,3184.77,3102.87,6.37573488,67.1271469659,801017,养殖业
2025-12-25,3141.14,3130.94,3163.41,3114.18,6.46447862,53.4186213858,801017,养殖业
2025-12-26,3151.92,3135.06,3169.61,3118.55,7.04387894,60.3689068117,801017,养殖业
2025-12-29,3192.77,3143.23,3243.75,3125.22,9.03383116,92.3668620182,801017,养殖业
2025-12-30,3226.77,3193.55,3262.43,3178.57,6.38330928,73.23780842,801017,养殖业
2025-12-31,3196.99,3217.8,3231.4,3166.84,5.6151711,53.300565123199995,801017,养殖业
2026-01-05,3183.04,3193.33,3212.24,3154.04,5.5232431,54.919637746999996,801017,养殖业
2026-01-06,3238.03,3180.25,3246.18,3157.51,6.38149147,65.824570532,801017,养殖业
2026-01-07,3204.12,3231.34,3262.47,3197.06,5.2096701,55.4986518665,801017,养殖业
2026-01-08,3194.83,3215.25,3235.48,3174.23,4.81670144,46.1903418097,801017,养殖业
2026-01-09,3187.11,3191.28,3221.95,3168.26,5.22270632,53.6079311982,801017,养殖业
2026-01-12,3187.85,3186.23,3208.81,3143.47,6.83973546,65.81018187,801017,养殖业
2026-01-13,3128.42,3189.51,3200.8,3119.01,7.86744157,77.8046665598,801017,养殖业
2026-01-14,3135.32,3127.55,3162.2,3100.12,7.82436065,74.91491315020001,801017,养殖业
2026-01-15,3122.06,3135.59,3160.58,3108.3,5.23038764,56.9568084904,801017,养殖业
2026-01-16,3042.48,3121.62,3129.47,3027.08,5.85232313,74.8521613511,801017,养殖业
2026-01-19,3063.81,3045.55,3087.19,3028.07,5.9904299,60.846384524499996,801017,养殖业
2026-01-20,3045.33,3063.33,3093.86,3025.32,7.49252442,66.8588856249,801017,养殖业
2026-01-21,3017.01,3048.89,3057.84,3001.28,5.40232055,61.083346253,801017,养殖业
2026-01-22,3009.2,3014.95,3043.28,2986.45,5.59655458,65.57922852109999,801017,养殖业
2026-01-23,3019.46,3007.54,3032.72,2992.48,6.1283628,65.37229472899999,801017,养殖业
2026-01-26,3050.87,3019.05,3070.94,2981.17,8.51730004,88.89326595620001,801017,养殖业
2026-01-27,2969.76,3046.23,3051.53,2954.82,7.21062371,77.0953905827,801017,养殖业
2026-01-28,2978.06,2962.14,3006.72,2927.41,6.78245318,81.5995424279,801017,养殖业
2026-01-29,3033.36,2971.08,3046.61,2956.65,7.87982847,86.4475203121,801017,养殖业
2026-01-30,3035.29,3023.56,3122.0,3007.68,11.18591669,125.5674981577,801017,养殖业
2026-02-02,2969.08,3013.68,3050.66,2947.81,9.07860685,88.4794064905,801017,养殖业
2026-02-03,3003.18,2973.61,3014.59,2944.67,6.23151555,59.918420975,801017,养殖业
2026-02-04,3054.84,3012.48,3063.84,2983.83,5.71122764,67.2591320411,801017,养殖业
2026-02-05,3042.78,3048.22,3092.34,3025.64,4.75465722,56.0680250757,801017,养殖业
2026-02-06,3034.07,3016.67,3072.75,3007.68,4.63107371,55.0247336371,801017,养殖业
2026-02-09,3047.05,3031.09,3076.44,3018.23,4.31453543,49.4685159006,801017,养殖业
2026-02-10,3016.71,3044.71,3062.55,3008.12,3.75744694,40.408016013499996,801017,养殖业
2026-02-11,3019.6,3015.41,3032.67,2988.43,3.46248336,38.7599788853,801017,养殖业
2026-02-12,2972.04,3011.15,3025.1,2963.28,4.14393492,42.7938745018,801017,养殖业
2026-02-13,2958.31,2974.64,3008.28,2947.63,3.60913308,38.5568941096,801017,养殖业
2026-02-24,2947.43,2969.68,2992.13,2929.25,3.62278973,41.5728122543,801017,养殖业
2026-02-25,2971.08,2949.86,2989.97,2940.91,4.48298134,42.7180658312,801017,养殖业
2026-02-26,2984.56,2997.59,3034.55,2971.6,4.23369739,48.6420738937,801017,养殖业
2026-02-27,3066.18,2984.48,3074.79,2980.33,5.11374551,75.39434610810001,801017,养殖业
2026-03-02,3049.61,3036.72,3119.84,3021.72,5.71786028,67.87139056689999,801017,养殖业
2026-03-03,3046.63,3045.09,3106.0,3022.39,6.67445479,73.6059015291,801017,养殖业
2026-03-04,3078.42,3042.2,3094.12,3019.85,5.94632236,74.7945193425,801017,养殖业
2026-03-05,3043.83,3081.89,3086.56,3014.77,5.08593586,54.9242310124,801017,养殖业
2026-03-06,3183.61,3033.45,3203.86,3025.19,9.81670001,117.3350698869,801017,养殖业
2026-03-09,3199.32,3189.05,3275.39,3166.92,9.15493718,114.3714736861,801017,养殖业
2026-03-10,3172.72,3175.43,3226.89,3144.54,5.85733167,69.3943640584,801017,养殖业
2026-03-11,3213.4,3169.31,3237.64,3147.97,5.62826891,66.1773239554,801017,养殖业
2026-03-12,3279.82,3224.33,3299.0,3179.86,9.57265969,96.8184509836,801017,养殖业
2026-03-13,3234.98,3280.68,3303.6,3223.28,7.07956467,69.6182917088,801017,养殖业
2026-03-16,3246.94,3247.73,3309.99,3229.89,6.41639399,66.5674745979,801017,养殖业
2026-03-17,3237.87,3235.51,3326.03,3209.49,6.49750312,71.62196560529999,801017,养殖业
2026-03-18,3212.12,3237.03,3264.32,3187.71,5.07616278,52.718491097299996,801017,养殖业
2026-03-19,3167.62,3206.51,3229.15,3150.37,5.17509349,58.139149552,801017,养殖业
2026-03-20,3170.55,3171.03,3228.4,3141.2,5.9846472,65.4520739149,801017,养殖业
2026-03-23,2981.8,3125.26,3131.3,2946.11,9.01334365,100.7001832931,801017,养殖业
2026-03-24,2959.21,2998.91,3019.31,2883.42,5.73950313,79.3631197159,801017,养殖业
2026-03-25,2991.89,2949.08,3022.57,2925.05,4.40318322,48.45848710560001,801017,养殖业
2026-03-26,2964.47,2987.7,3018.45,2947.95,4.07062209,43.2491504389,801017,养殖业
2026-03-27,3022.5,2944.22,3049.22,2935.8,4.36143066,47.4787716342,801017,养殖业
2026-03-30,2977.73,3000.2,3044.97,2945.38,4.69377621,60.0614680902,801017,养殖业
2026-03-31,2913.39,2978.76,3005.6,2897.54,4.72632904,64.5417140838,801017,养殖业
2026-04-01,2912.97,2933.99,2951.51,2873.29,3.84432472,44.6625821362,801017,养殖业
2026-04-02,2980.35,2911.45,3040.97,2901.38,5.99016709,70.7726954104,801017,养殖业
2026-04-03,2904.38,2960.68,2969.84,2889.49,4.81852024,49.2497527666,801017,养殖业
2026-04-07,2945.64,2902.59,3014.1,2855.6,5.50172631,64.2316903226,801017,养殖业
2026-04-08,3001.52,2954.75,3015.12,2924.06,5.41242174,58.6060255892,801017,养殖业
2026-04-09,2960.45,2980.12,2998.9,2942.18,3.84406912,39.473094409699996,801017,养殖业
2026-04-10,2935.02,2964.39,2981.87,2923.22,3.76557102,46.0807320568,801017,养殖业
2026-04-13,3012.36,2939.88,3043.26,2918.51,7.21375916,72.5057651006,801017,养殖业
2026-04-14,3119.55,3010.33,3142.8,2982.73,14.87394391,115.5945199401,801017,养殖业
2026-04-15,3131.75,3113.54,3158.35,3067.78,16.03776392,104.76385914139999,801017,养殖业
2026-04-16,3129.87,3133.51,3155.43,3079.82,12.79652685,80.758447871,801017,养殖业
2026-04-17,3076.72,3112.85,3128.2,3055.16,10.63471128,70.6186361446,801017,养殖业
2026-04-20,3069.01,3104.96,3132.52,3044.11,9.91000033,67.1928205576,801017,养殖业
2026-04-21,3065.19,3065.11,3122.35,3036.29,8.00254323,61.1571774783,801017,养殖业
2026-04-22,3053.26,3052.17,3141.5,3018.82,11.92590772,93.10184273120001,801017,养殖业
2026-04-23,2970.54,3035.2,3058.25,2951.28,9.39151822,75.7524525118,801017,养殖业
2026-04-24,2926.62,2965.37,2975.13,2908.52,7.86320228,56.749052508000005,801017,养殖业
2026-04-27,2885.5,2914.32,2924.99,2862.45,5.979403,53.6020419862,801017,养殖业
2026-04-28,2917.77,2876.66,2934.92,2855.06,7.55184042,60.7242832484,801017,养殖业
2026-04-29,2998.46,2920.35,3057.78,2910.89,12.41558495,96.1272042966,801017,养殖业
2026-04-30,3035.9,2971.67,3075.3,2956.19,10.51867673,76.5335202434,801017,养殖业
2026-05-06,3059.54,3031.98,3069.98,3001.56,9.52068869,76.5663771121,801017,养殖业
2026-05-07,3017.54,3048.21,3077.65,2987.75,8.15526566,66.9617509339,801017,养殖业
2026-05-08,2979.57,3021.59,3049.8,2968.55,6.00112046,50.8487700792,801017,养殖业
2026-05-11,3012.7,2990.71,3061.1,2950.5,10.70873204,86.7982092041,801017,养殖业
2026-05-12,2915.64,3011.2,3019.0,2900.33,9.33076835,78.1230157888,801017,养殖业
2026-05-13,2876.34,2913.22,2931.91,2860.53,6.8964536,60.468311515299995,801017,养殖业
2026-05-14,2917.07,2882.26,2971.77,2864.83,12.83432728,99.9088461099,801017,养殖业
2026-05-15,2888.37,2913.12,2940.95,2839.21,10.31944782,78.1705445946,801017,养殖业
2026-05-18,2795.13,2870.84,2886.6,2763.62,8.44825692,80.6963974793,801017,养殖业
2026-05-19,2791.0,2808.04,2836.52,2731.61,7.71121734,62.6932021866,801017,养殖业
2026-05-20,2751.97,2775.9,2801.29,2734.81,6.07172318,47.2883309136,801017,养殖业
2026-05-21,2723.95,2755.83,2805.4,2716.82,6.85458395,54.1234904321,801017,养殖业
2026-05-22,2677.01,2742.77,2763.52,2654.42,6.68551836,57.78547143350001,801017,养殖业
2026-05-25,2675.95,2674.09,2712.06,2631.98,5.6394836,47.1671688189,801017,养殖业
2026-05-26,2675.16,2664.52,2701.59,2637.77,5.581067,44.9477198042,801017,养殖业
2026-05-27,2618.0,2662.97,2674.45,2599.72,6.40277206,50.9922597014,801017,养殖业
2026-05-28,2575.57,2607.72,2622.3,2545.91,5.03106384,45.911803956199996,801017,养殖业
2026-05-29,2615.76,2574.93,2650.3,2546.92,6.41608437,57.3979891699,801017,养殖业
2026-06-01,2630.79,2605.37,2657.44,2560.09,5.89704394,55.4902326317,801017,养殖业
2025-05-21,4274.31,4296.98,4400.91,4217.04,3.4763148,41.3874993129,801018,动物保健Ⅱ
2025-05-22,4161.83,4270.17,4334.03,4132.73,2.81510607,31.9272287088,801018,动物保健Ⅱ
2025-05-23,4081.51,4148.2,4217.09,4076.19,2.07641937,23.4134961279,801018,动物保健Ⅱ
2025-05-26,4099.93,4083.79,4161.91,4025.19,1.68776687,17.6112037722,801018,动物保健Ⅱ
2025-05-27,4213.71,4103.17,4250.36,4075.27,1.80294175,24.0674276467,801018,动物保健Ⅱ
2025-05-28,4145.84,4226.65,4258.62,4102.34,1.90102367,21.3701834628,801018,动物保健Ⅱ
2025-05-29,4134.2,4123.6,4180.36,4072.61,1.55960209,16.9368563108,801018,动物保健Ⅱ
2025-05-30,4119.81,4124.04,4199.88,4092.46,1.40260343,14.1834452163,801018,动物保健Ⅱ
2025-06-03,4204.32,4093.79,4255.41,4066.48,1.65908518,17.0179386229,801018,动物保健Ⅱ
2025-06-04,4267.78,4204.17,4291.47,4154.49,1.47547241,15.8035669088,801018,动物保健Ⅱ
2025-06-05,4109.76,4270.29,4303.38,4060.34,1.93190929,24.8916844,801018,动物保健Ⅱ
2025-06-06,4057.61,4097.55,4140.44,4018.03,1.61311813,17.8367265721,801018,动物保健Ⅱ
2025-06-09,4095.84,4047.6,4147.56,4025.92,1.48777833,15.1774818312,801018,动物保健Ⅱ
2025-06-10,4152.7,4089.31,4217.62,4054.18,2.67325621,24.4645426668,801018,动物保健Ⅱ
2025-06-11,4168.95,4143.1,4214.18,4121.62,1.96651342,17.846082651,801018,动物保健Ⅱ
2025-06-12,4141.88,4157.59,4209.75,4090.42,1.98367986,17.707239883,801018,动物保健Ⅱ
2025-06-13,4103.54,4126.23,4230.52,4039.63,2.88157492,25.330360679899997,801018,动物保健Ⅱ
2025-06-16,4095.14,4099.03,4142.8,4021.74,1.74397989,14.379122898299999,801018,动物保健Ⅱ
2025-06-17,4106.15,4093.13,4199.82,4051.16,1.73656017,15.0743311106,801018,动物保健Ⅱ
2025-06-18,4056.91,4097.38,4137.65,4001.76,1.72880889,13.986000888800001,801018,动物保健Ⅱ
2025-06-19,3995.82,4046.66,4091.3,3952.14,1.51058361,12.304036117799999,801018,动物保健Ⅱ
2025-06-20,4010.54,4000.1,4069.4,3958.3,1.33358518,10.2625285654,801018,动物保健Ⅱ
2025-06-23,4142.0,4013.85,4153.48,3983.3,2.19543032,17.680996873399998,801018,动物保健Ⅱ
2025-06-24,4208.68,4159.59,4249.92,4137.61,2.11816539,18.1629955857,801018,动物保健Ⅱ
2025-06-25,4189.15,4227.2,4293.9,4149.95,1.92298839,16.2524653595,801018,动物保健Ⅱ
2025-06-26,4102.15,4164.17,4181.09,4075.5,1.34944017,12.8198357477,801018,动物保健Ⅱ
2025-06-27,4136.12,4106.95,4171.2,4083.61,1.08306888,10.5912382157,801018,动物保健Ⅱ
2025-06-30,4133.51,4107.04,4212.72,4074.31,2.2509572,15.8850803263,801018,动物保健Ⅱ
2025-07-01,4144.8,4135.2,4191.64,4095.42,1.79325369,14.48335631,801018,动物保健Ⅱ
2025-07-02,4120.49,4138.8,4171.39,4066.33,2.358037,17.312982385399998,801018,动物保健Ⅱ
2025-07-03,4140.88,4121.04,4166.28,4086.27,1.69743305,13.246053780799999,801018,动物保健Ⅱ
2025-07-04,4133.04,4142.1,4175.83,4086.32,1.61772316,12.822812098699998,801018,动物保健Ⅱ
2025-07-07,4155.63,4144.64,4271.17,4100.57,2.54501783,20.1722976301,801018,动物保健Ⅱ
2025-07-08,4204.7,4165.08,4249.67,4131.79,2.88022537,20.8657889144,801018,动物保健Ⅱ
2025-07-09,4142.7,4196.4,4237.56,4129.51,2.36871697,16.9019202571,801018,动物保健Ⅱ
2025-07-10,4150.44,4147.33,4198.35,4088.41,2.27366855,17.0925645486,801018,动物保健Ⅱ
2025-07-11,4168.6,4145.83,4204.85,4115.93,1.62336155,13.0193668821,801018,动物保健Ⅱ
2025-07-14,4173.17,4164.11,4208.38,4121.14,1.5960742,13.1123204384,801018,动物保健Ⅱ
2025-07-15,4158.65,4163.92,4259.12,4089.52,2.19654099,19.8107857901,801018,动物保健Ⅱ
2025-07-16,4357.61,4151.49,4387.57,4118.37,2.92035143,29.6122291993,801018,动物保健Ⅱ
2025-07-17,4501.53,4380.6,4533.9,4342.9,2.91292754,29.151946948400003,801018,动物保健Ⅱ
2025-07-18,4382.32,4500.34,4516.03,4318.55,2.80933912,26.0540577844,801018,动物保健Ⅱ
2025-07-21,4396.23,4380.8,4458.59,4348.5,2.04494456,18.53356271,801018,动物保健Ⅱ
2025-07-22,4343.26,4389.05,4420.09,4314.94,2.11706797,18.4500357109,801018,动物保健Ⅱ
2025-07-23,4320.26,4337.84,4395.38,4291.35,1.58104462,15.1924414135,801018,动物保健Ⅱ
2025-07-24,4355.54,4311.25,4374.68,4283.86,1.60606418,14.877875948900002,801018,动物保健Ⅱ
2025-07-25,4418.33,4340.38,4481.98,4312.51,2.48722199,24.9109478673,801018,动物保健Ⅱ
2025-07-28,4450.9,4439.93,4562.03,4400.21,2.40935195,23.1564761695,801018,动物保健Ⅱ
2025-07-29,4420.42,4445.46,4504.66,4359.27,1.92307914,17.0983123119,801018,动物保健Ⅱ
2025-07-30,4382.38,4403.96,4457.78,4329.41,1.79529753,17.3731952495,801018,动物保健Ⅱ
2025-07-31,4356.83,4403.47,4469.68,4321.84,2.13397682,23.1662733484,801018,动物保健Ⅱ
2025-08-01,4416.1,4367.21,4500.52,4334.31,2.27665253,24.5228466061,801018,动物保健Ⅱ
2025-08-04,4456.56,4398.64,4489.08,4313.5,2.15389249,21.704580753000002,801018,动物保健Ⅱ
2025-08-05,4518.61,4457.5,4576.53,4427.51,2.64303882,23.8599950746,801018,动物保健Ⅱ
2025-08-06,4506.94,4517.37,4573.08,4440.51,2.38009501,23.296242880300003,801018,动物保健Ⅱ
2025-08-07,4479.86,4500.11,4560.13,4434.68,2.26662979,20.828192591700002,801018,动物保健Ⅱ
2025-08-08,4508.27,4469.27,4581.57,4410.19,1.99141206,18.5705479202,801018,动物保健Ⅱ
2025-08-11,4560.05,4519.37,4607.55,4493.43,1.940759,19.7064579143,801018,动物保健Ⅱ
2025-08-12,4517.06,4560.28,4619.18,4475.12,2.0348364,19.252744349300002,801018,动物保健Ⅱ
2025-08-13,4493.11,4523.08,4557.78,4457.12,1.87913572,17.5833459983,801018,动物保健Ⅱ
2025-08-14,4397.36,4491.3,4528.83,4386.05,1.7439112,16.4625310178,801018,动物保健Ⅱ
2025-08-15,4581.3,4401.5,4610.44,4392.67,2.26064634,22.943715904,801018,动物保健Ⅱ
2025-08-18,4675.73,4626.99,4746.01,4582.91,2.6859278,26.745096207,801018,动物保健Ⅱ
2025-08-19,4825.94,4745.28,4908.26,4697.07,3.15322552,28.974243086199998,801018,动物保健Ⅱ
2025-08-20,4845.48,4808.59,4951.23,4722.46,3.42436904,33.4935804162,801018,动物保健Ⅱ
2025-08-21,4773.28,4859.15,4927.4,4737.36,2.99139558,26.728242576,801018,动物保健Ⅱ
2025-08-22,4736.87,4791.72,4824.79,4684.53,2.36426351,21.460701568599998,801018,动物保健Ⅱ
2025-08-25,4794.9,4741.65,4840.67,4686.78,2.48200949,25.5408306305,801018,动物保健Ⅱ
2025-08-26,4767.76,4799.07,4881.4,4721.03,2.15674366,25.4843214686,801018,动物保健Ⅱ
2025-08-27,4641.62,4781.14,4825.5,4626.88,2.34128557,24.010760917600003,801018,动物保健Ⅱ
2025-08-28,4598.93,4639.42,4695.92,4477.95,2.25953478,22.416342848699998,801018,动物保健Ⅱ
2025-08-29,4578.26,4604.3,4657.2,4545.64,1.45339563,14.670033843299999,801018,动物保健Ⅱ
2025-09-01,4638.29,4599.0,4707.79,4534.36,2.30099728,21.8878564854,801018,动物保健Ⅱ
2025-09-02,4507.65,4638.77,4652.34,4466.91,2.0285175,18.3961518731,801018,动物保健Ⅱ
2025-09-03,4405.17,4519.05,4544.26,4386.48,1.40066752,12.7759124432,801018,动物保健Ⅱ
2025-09-04,4397.77,4417.35,4489.28,4342.36,1.36042341,13.2060805641,801018,动物保健Ⅱ
2025-09-05,4447.62,4418.89,4453.74,4334.21,1.19090778,11.359145441199999,801018,动物保健Ⅱ
2025-09-08,4533.45,4457.82,4565.86,4426.77,1.44021919,14.9169527496,801018,动物保健Ⅱ
2025-09-09,4453.41,4520.35,4561.34,4429.96,1.14065325,11.9084696718,801018,动物保健Ⅱ
2025-09-10,4435.38,4451.71,4485.08,4397.95,0.93104,9.0513759575,801018,动物保健Ⅱ
2025-09-11,4477.02,4425.51,4493.41,4365.07,1.25358636,11.552766161600001,801018,动物保健Ⅱ
2025-09-12,4463.88,4476.06,4519.58,4424.77,1.14929748,10.7831274877,801018,动物保健Ⅱ
2025-09-15,4543.4,4468.8,4601.8,4421.04,1.71672097,15.9011357627,801018,动物保健Ⅱ
2025-09-16,4533.72,4533.62,4580.23,4464.43,1.36793445,12.723852078,801018,动物保健Ⅱ
2025-09-17,4514.55,4529.5,4584.47,4466.14,1.19256483,11.721870658499999,801018,动物保健Ⅱ
2025-09-18,4490.02,4524.56,4607.21,4433.92,1.81602,17.4975838198,801018,动物保健Ⅱ
2025-09-19,4472.98,4492.0,4555.51,4428.57,1.26516405,12.398165539,801018,动物保健Ⅱ
2025-09-22,4461.4,4468.83,4548.56,4392.08,1.35111303,12.153303044500001,801018,动物保健Ⅱ
2025-09-23,4375.2,4460.03,4479.84,4292.82,1.3126273,12.2056288774,801018,动物保健Ⅱ
2025-09-24,4388.04,4369.1,4432.6,4332.9,0.8855352,8.6108203527,801018,动物保健Ⅱ
2025-09-25,4316.35,4391.84,4415.81,4299.21,0.94826905,8.9893619634,801018,动物保健Ⅱ
2025-09-26,4405.39,4306.01,4479.98,4264.65,1.79258084,17.502422549200002,801018,动物保健Ⅱ
2025-09-29,4433.04,4411.47,4459.26,4328.75,1.23450262,11.587968717999999,801018,动物保健Ⅱ
2025-09-30,4475.77,4439.18,4515.49,4411.24,1.05558366,10.2279190464,801018,动物保健Ⅱ
2025-10-09,4482.59,4485.47,4518.24,4406.66,1.26057314,11.5702267052,801018,动物保健Ⅱ
2025-10-10,4588.98,4477.41,4668.79,4443.71,1.96343271,18.3597487473,801018,动物保健Ⅱ
2025-10-13,4662.36,4484.58,4691.08,4464.5,2.16089641,19.6878956161,801018,动物保健Ⅱ
2025-10-14,4636.9,4674.27,4756.23,4577.25,1.81384919,17.4086781111,801018,动物保健Ⅱ
2025-10-15,4720.36,4640.48,4748.58,4598.25,1.54196628,15.828785461199999,801018,动物保健Ⅱ
